OrderID,CustomerID,CustomerName,Gender,Age,City,Category,ProductName,Quantity,UnitPrice,ShippingCost,TotalAmount,ShippingMethod,Platform,OrderDate,DeliveryDate,DeliveryDays,OrderStatus,Rating,ReturnStatus
40715,CUST1635,Customer_795,Male,33,Kolkata,Automotive,Product_191,7,₹11642.91,132.25,₹81632.62,Standard,App,28-05-2022,44626,6,Processing,3,Not Returned
40716,CUST0927,Customer_533,Male,38,  Pune  ,Electronics,Product_189,10,₹3502.70,237.68,₹35264.68,Express,App,45087,45101,14,Cancelled,5,not returned
40717,CUST0222,  Customer_669  ,Female,49,Lucknow,Books,Product_197,4,₹45279.43,38.72,₹181156.44,Same Day,Mobile Web,30/10/2023,44968,3,Processing,4,Returned
40719,CUST1135,Customer_29,Female,28,Hyderabad,Clothing,Product_178,4,₹20051.11,408.95,₹80613.39, Express ,Website,45162,45164,2,Returned,4,NOT RETURNED
40721,CUST1994,Customer_622,Male,26,  Mumbai  ,Furniture,Product_175,5,₹76752.73,,₹383780.17,Same Day,Mobile Web,45186,25-09-2023,8,Cancelled,1,Returned
40722,CUST2089,Customer_479,Female,48,Hyderabad,Electronics,Product_135,2,₹26167.16,458.65,₹126133.55,,Website,44588,44563,5,Cancelled,1,not returned
40723,CUST1337,Cu#tomer_332,Female,59,Chenna,Health,Product_133,,₹73535.30,425.53,₹221031.43,Overnight,Mobile Web,44905,44910,5,Returned,3,Not Returned
40724,CUST0708,  Customer_109  ,Male,24,Pune,Toys,Product_64,4,₹61801.96,496.73,₹247704.57,Standard,Mobile Web,45190,29/09/2023,8,Returned,1,Returned
40725,CUST2065,Customer_542,Female,30,Pune,Clothing,Product_87,9,₹14026.08,378.83,₹126613.55,Standard,Website,45264,15/12/2023,11,Delivered,1,Returned
40726,CUST2377,Customer_704,Female,37,Hyderabad,Toys,Product_179,4,₹16617.87,26716.8,₹66673.88,Standard,Mobile Web,N/A,44886,2,Pending,-4,Not Returned
40727,CUST0645,,Female,36,Bangalore,Books,Product_132,9,₹50702.32,307.82,₹190252.58,Same Day,App,18/02/2024,45349,9,Returned,1,Not Returned
40728,CUST2842,Customer_445,Female,20,Mumbai,Books,Product_139,850,₹44427.47,171.48,₹444446.18,Standard,Mobile Web,44912,29-12-2022,12,,,Not Returned
40729,CUST2303,Customer_987,Female,20,Bangalore,Toys,Product_178,6,₹4161.17,164.81,₹25131.83,Standard,,45005,N/A,14,Cancelled,1,Not Returned
40730,CUST2650,Customer_243,Female,69,Jaipur,Books,Product_16,8,₹32061.44,119.01,₹256610.53,Same Day,Mobile Web,17/10/2024,30/10/2024,13,Delivered,1,Not Returned
40731,CUST2075,Customer_23,Female,69,Pune,Sports,Product_152,5,₹73196.64,111.98,,Overnight,Mobile Web,44577,21-01-2022,5,,2,Not Returned
40732,CUST1963,Customer_270,Female,49,Delhi,Electronics,Product_97,4,₹59749.64,408.05,₹239406.61,Standard,App,44594,,15,Delivered,2,Not Returned
40733,CUST2565,Customer_824,Female,50,Hyderabad,Furniture,Product_133,5,₹38600.49,211.06,₹193213.51, Standard ,App,25/12/2023,45300,15,Returned,,Not Returned
40734,CUST1339,Customer_333,Female,67,Mumbai,Beauty,Product_51,6,₹67305.89,,₹403916.13,Standard,Mobile Web,44577,24/01/2022,8,Delivered,2,Returned
40735,CUST2534,Customer_920,Female,29,Pune,Books,Product_194,7,,81.07,,Overnight,Website,45271,45283,12,Processing,3,Not Returned
40736,CUST1164,Customer_441,Male,48,Surat,Electronics,Product_89,1,₹29193.26,327.31,₹29520.57,Overnight,Website,22/10/2024,45589,2,Processing,3,Not Returned
40737,CUST1575,Customer_457,Male,50,Chenna,Sports,Product_5,2,₹4413.52,59,₹8886.04,Standard,App,21-07-2024,45498,4,,1,returned
40738,CUST1714,Customer_767,Male,41,Mumbai,Electronics,Product_94,3,₹72801.49,427.54,₹218832.01,Overnight,Mobile Web,45098,45102,4,Delivered,5,
40739,CUST1478,,Female,19,Hyderabad,Toys,Product_39,5,₹35752.38,377.1,₹179139.00,Express,Mobile Web,22-11-2024,,14,Returned,1,Not Returned
40740,CUST0118,Customer_328,Female,46,Mumbai,Books,Product_115,2,₹56060.36,199.91,₹112320.63,Standard,,44900,44913,13,Cancelled,1,Not Returned
40741,CUST2775,Customer_807,Female,27,Lucknow,Furniture,Product_44,5,₹11677.53,249.31,₹58636.96,Overnight,Mobile Web,45086,N/A,3, Delivered ,4,Not Returned
40742,CUST1514,Customer_281,Male,25,Pune,Electronics,Product_17,8,₹12523.94,65.71,₹100257.23,Express,App,45396,not-a-date,15,Processing,-5,Not Returned
40743,CUST0594,Customer_687,Female,57,Kolkata,Health,Product_195,6,₹42927.94,342.42,257910.06,Overnight,App,45052,,1,Returned,2,Not Returned
40744,CUST1318,Customer_60,Female,35,Hyderabad,Electronics,Product_130,10,₹23370.14,218.43,₹108278.52,Same Day,App,45167,45169,2,Processing,3,Not Returned
40745,CUST0919,Customer_587,Female,2646,Lucknow, Electronics ,Product_102,3,₹3743.84,402.29,₹11633.81,Express,Website,45143,13-05-2023,5,Cancelled,5,
40746,CUST2166,Customer_642,Male,34,Kolkata,Furniture,Product_186,1,57817.91,350.39,₹58168.30,Same Day,App,44858,,4,Cancelled,5,Not Returned
40747,CUST2030,,Female,56,Lucknow,Furniture,Product_200,2,₹61600.60,302.83,₹123504.03,Overnight,Mobile Web,45482,45547,5,Cancelled,4, Returned 
40748,CUST2732,Customer_919,Male,44,Delhi,Beauty,Product_130,6,₹25192.18,32.79,₹151185.87,Standard,App,45276,45290,14,Delivered,1, Not Returned 
40749,CUST2949,Customer_763,Female,50,Lucknow,Toys,,4,₹11863.88,235.08,₹47690.60,Standard,App,44996,45007,11,Delivered,1, Not Returned 
40750,CUST1520,Customer_932,Female,25,Lucknow,Automotive,Product_47,7,₹9390.84,444.29,₹66180.17,Standard,Mobile Web,44902,44907,5,Processing,4,NOT RETURNED
40751,CUST1274,Customer_511,Female,25,Chennai,,Product_90,8,₹76500.51,128,₹612132.08,Express,Website,45636,45637,1,,2,Not Returned
40753,CUST1878,Customer_904,Female,55,Chennai,Automotive,Product_21,6,₹9635.11,302.59,₹58113.25,Overnight,App,45470,30-06-2024,3,Pending,2,Returned
40755,CUST2141,Customer_296,Male,42,Hyderabad,Health,Product_197,7,₹12214.81,13.5,₹85517.17, Same Day ,Website,45320,45326,6,Processing,5,Not Returned
40756,CUST0726,Customer_285,Female,64,Surat,Furniture,Product_126,8,40365.3,124.57,₹323046.97, Express ,Website,15/08/2023,45156,3,Pending,1,Not Returned
40757,CUST0456,  Customer_518  ,Female,42,Lucknow,Furniture,Product_4,1,₹6433.77,56.64,,Express,Website,44893,44906,13,Processing,4,not returned
40758,CUST1414,Customer_728,Female,35,Kolkata,Automotive,,3,₹2139.40,427.71,₹6845.91,Overnight,Website,22/09/2024,45568,11,Returned,3,not returned
40759,CUST2620,Customer_127,Male,59,Chennai,Furniture,Product_85,7,42066.01,64.63,₹294526.70,Same Day,Mobile Web,44570,14-09-2022,13,Cancelled,3,Returned
40760,CUST2145,  Customer_884  ,Female,2033,Mumbai,Sports,Product_55,8,₹78368.88,350.54,₹627301.58,Overnight,Mobile Web,27/07/2023,45146,12,Pending,1,Not Returned
40761,CUST2471,Customer_383,Male,29,Pune,Toys,Product_24,2,₹12584.23,-251.1,₹25419.56,Overnight,Mobile Web,TBD,44819,3,Returned,2,returned
40762,CUST2696,Customer_930,Female,59,Bangalore,Electronics,Product_185,10,₹20635.78,450.56,, Express ,App,29/02/2024,45325,2,Returned,5, Not Returned 
40763,CUST2442,Customer_118,Female,61,Delhi,Toys,Product_74,4,₹42648.34,231.81,₹170825.17,Same Day,App,44986,,14,Pending,5,Not Returned
40764,CUST1060,Customer_730,Male,22,Mumbai,Grocery,Product_17,3,₹63305.17,407.75,,,Mobile Web,25-02-2022,44618,1,Cancelled,2,Returned
40765,CUST2718,Cu#tomer_257,Female,44,,Books,Product_129,2,₹2544.15,63.12,₹5151.42,Express,Mobile Web,26/05/2023,,5,Delivered,5,Returned
40766,CUST0010,Cu#tomer_413,Male,22,Hyderabad,Automotive,Product_170,5,₹4500.66,290.83,₹22794.13,Express,Mobile Web,13/01/2023,44941,2,Delivered,5,Returned
40767,CUST1620,Customer_385,Female,36,  Lucknow  ,Sports,Product_124,2,₹20548.45,-154.5,₹41251.40,Same Day,App,44835,44578,7,Cancelled,5,Not Returned
40768,CUST2271,Customer_331,Male,52,Lucknow,Grocery,Pr#duct_84,6,₹61160.91,339.85,₹367305.31,Overnight,Mobile Web,25/02/2022,44745,10,Delivered,5,Not Returned
40769,CUST1413,Customer_733,Male,54,Pune,Health,Product_122,6,₹3600.26,204.67,₹21806.23,Same Day,Mobile Web,45409,45387,7,Processing,1,Not Returned
40770,CUST0376,  Customer_807  ,Female,51,Kolkata,Toys,Product_165,10,₹53177.74,491.93,₹532269.33,Express,Mobile Web,44754,13/07/2022,1,Processing,1,RETURNED
40771,CUST1256,Customer_505,Male,19,Delhi,Toys,Product_146,4,₹5034.79,479.81,₹20618.97,Express,Mobile Web,24-07-2024,45505,8,Delivered,5,Not Returned
40772,CUST2890,Customer_735,Female,54,Jaipur,Beauty,Product_74,10,₹25069.32,184.06,₹250877.26,Express,Website,45117,45270,5,Processing,2,Not Returned
40773,CUST1583,Customer_874,Male,37,Bangalore,Automotive,Product_10,5,₹5312.71,436.14,26999.69,Overnight,Mobile Web,44842,16/10/2022,8,,5, Returned 
40774,CUST1849,Customer_639,Male,20,Jaipur,Sports,Product_199,2,₹42167.68,171,₹84506.36,,Website,44955,44962,7,Returned,3,not returned
40775,CUST0553,Customer_114,Female,36,  Delhi  ,Electronics,Product_164,10,,,₹334751.85, Overnight ,Website,14/06/2023,18/06/2023,4,Cancelled,5,Not Returned
40776,CUST0495,Customer_758,Female,69,Mumbai,Books,Product_196,,₹45214.10,354.31,₹90782.51,Express,Website,45004,45014,10,Returned,3,Not Returned
40777,CUST0519,Customer_466,Male,44,Chennai,Sports,Product_130,7,₹38008.28,203.69,₹266261.65,Overnight,App,45039,30/04/2023,7,Delivered,1,Not Returned
40778,CUST2342,Customer_405,Male,35,Mumbai,Grocery,Product_94,2,₹14890.82,258.1,30039.74,,App,44724,17/06/2022,5,Delivered,1,not returned
40779,CUST1039,Customer_90,Female,57,Mumbai,Beauty,Product_110,3,₹57465.77,322.48,₹172719.79,Overnight,,25-09-2022,44837,8,Returned,4,not returned
40780,CUST2893,Cu#tomer_902,Male,40,Hyderabad,Books,Product_94,4,,337.55,₹96051.55,Standard,Mobile Web,25-12-2022,not-a-date,14,Cancelled,3,Returned
40781,CUST0958,Customer_621,Female,36,Hyderabad,Clothing,Product_1,9,₹27601.64,349.81,₹248764.57,Overnight,Website,13/04/2022,26-04-2022,13,Cancelled,1,Not Returned
40782,CUST0636,,Male,28,Pune,Health,Product_69,10,₹46235.64,342.76,,,Mobile Web,20/02/2022,25-02-2022,5,Cancelled,1,Returned
40783,CUST1967,Customer_400,Female,41,Mumbai,Books,Product_47,3,₹54262.04,57.6,₹162843.72,Express,Website,29/06/2023,45115,9,Delivered,4,NOT RETURNED
40784,CUST2379,Customer_850,Female,37,Jaipur,Health,Product_140,,₹39220.14,333.21,₹164493.69,Overnight,App,45000,45010,10,Cancelled,5,Not Returned
40785,CUST1595,Customer_378,,67,Bangalore,Furniture,Product_141,6,,278.57,₹230203.97, Express ,App,not-a-date,,13,Pending,5,Not Returned
40786,CUST2499,Customer_262,Male,24,Lucknow,Grocery,Product_86,8,₹68170.63,284.41,₹545649.45,Standard,Mobile Web,21-08-2023,45169,10,Returned,4,Returned
40788,CUST1046,Cu#tomer_694,Female,49,Bangalore,Toys,Product_135,8,₹60379.42,,₹483173.95,Overnight,Website,44995,45002,7,Pending,3,Returned
40789,CUST0138,Customer_366,Male,36,Jaipur,Sports,,7,₹13052.27,215.44,₹160721.67,Standard,Mobile Web,24-06-2024,45481,14,,3,Not Returned
40790,CUST0598,Customer_569,,55,Bangalore,Beauty,,2,₹26347.40,460.72,₹53155.52,Standard,Mobile Web,44762,25-07-2022,5,Processing,5, Not Returned 
40791,CUST0329,Customer_733,Male,26,Lucknow,Beauty,Pr#duct_188,6,₹13103.73,188.28,₹78810.66,Same Day,Website,44829,44783,13,Cancelled,1,Not Returned
40792,CUST1810,Customer_35,Male,19,Mumbai,Toys,Product_65,5,₹74534.33,144.82,372816.47,Express,Mobile Web,16-08-2023,45156,2,Pending,,Not Returned
40793,CUST0167,Customer_793,Male,23,Surat,Grocery,Product_12,8,₹22593.96,231.03,₹180982.71,Same Day,Website,45079,17-02-2023,11, Cancelled ,1,Not Returned
40794,CUST2714,Customer_704,Male,-58,Bangalore,Beauty,Product_136,2,₹15802.41,367.86,₹31972.68,Express,Mobile Web,44661,44869,1,Delivered,1,Not Returned
40795,CUST2750,Customer_66,Male,33,,Beauty,Product_115,9,66029.86,177.76,₹594446.50,Express,Website,14/02/2024,45347,11,Delivered,4,Not Returned
40796,CUST2367,Customer_786,Male,65,Pune,Automotive,Product_11,4,₹45496.17,455.94,₹182440.62,Standard,Website,45450,45463,13,Pending,1,Not Returned
40797,CUST2514,Customer_561,Male,19,Mumbai,Beauty,Product_26,8,₹39395.26,141.98,₹315304.06,Overnight,App,44771,44812,11,Delivered,4,Not Returned
40798,CUST1466,Customer_622,Male,68,Chennai,Books,Pr@duct_49,7,₹40279.35,265.14,282220.59,Standard,Mobile Web,22/01/2022,44714,15,Pending,1,Not Returned
40799,CUST2236,Customer_106,Male,36,Surat,Books,Product_124,10,,50.52,₹103713.22,Express,Website,45557,45422,13,Processing,4,Not Returned
40800,CUST2217,Customer_496,Male,39,,Health,Product_110,5,₹31226.61,280.46,₹156413.51,,Mobile Web,44937,44951,14,Returned,5,returned
40801,CUST1163,Customer_642,Female,-57,Mumbai,Toys,Product_15,3,30014.25,111.39,₹90154.14,Same Day,App,45262,45269,7,Pending,1, Not Returned 
40802,CUST0959,Customer_284,Male,20,,Clothing,Product_81,3,,339.98,167171.24,Overnight,App,45042,28-04-2023,2,Pending,3,
40803,CUST0598,Customer_861,Male,48,Mumbai,Automotive,Product_76,9,,161.26,₹702153.52,Express,Mobile Web,13/05/2024,21-05-2024,8,Cancelled,4,Returned
40804,CUST0790,Customer_376,Female,24,Hyderabad,Health,Product_165,7,₹36377.02,84.12,₹92660.47,Standard,Website,45253,25-11-2023,2, Returned ,1,Returned
40805,CUST2974,Customer_863,Male,23,Surat,Furniture,Product_58,9,₹26284.45,,₹236641.33, Overnight ,Mobile Web,44690,44819,10,Delivered,3,Not Returned
40806,CUST0708,Customer_66,Male,55,Chennai,Health,Product_37,2,₹43818.66,346.98,₹87984.30, Same Day ,Website,45464,45358,12,Delivered,5,Returned
40807,CUST0233,Customer_223,Female,24,Pune,Toys,Product_97,10,₹29129.12,486.02,₹291777.22,Overnight,Mobile Web,45372,45375,3,Cancelled,3,returned
40808,CUST1670,  Customer_890  ,Female,19,Pune,Books,Product_128,8,30822.56,306.27,246886.75,Standard,Mobile Web,45301,13/01/2024,3,Processing,5,Not Returned
40809,CUST2309,Customer_653,Male,44,Bangalore,Toys,Product_91,10,₹65661.00,167.14,₹656777.14,Overnight,App,44582,44597,15,Cancelled,,Not Returned
40810,CUST1618,Customer_626,Male,70,  Surat  ,Clothing,Product_155,2,₹1007.85,323.78,₹2339.48,Express,App,44883,TBD,3,,2,Returned
40811,CUST0539,Customer_337,Male,48,,Health,Product_44,,₹44188.63,409.13,,Express,App,44666,44677,11,Cancelled,1,Not Returned
40812,CUST2621,Customer_781,Male,66,Bangalore,Sports,,2,₹11945.16,29.54,₹23919.86,Express,App,24/07/2023,30-07-2023,6,Processing,4,
40813,CUST2128,Customer_820,Female,27,Mumbai,Electronics,Product_155,6,₹37645.87,85.99,₹225961.21,Same Day,App,TBD,44954,13,Pending,5,Not Returned
40815,CUST0067,,Female,57,Delhi,Toys,Product_179,9,₹31808.20,143.91,₹286417.71, Standard ,Website,45541,45547,6,Processing,3,Returned
40816,CUST2941,,Male,44,Mumbai,Health,Product_96,5,₹30931.97,461.67,₹155121.52,Overnight,Website,45615,45620,5,Processing,3, Not Returned 
40817,CUST1104,Customer_811,Male,24,,Clothing,Product_37,3,₹49389.87,182.46,₹148352.07,Express,App,18/10/2024,31/10/2024,13,Pending,,Returned
40818,CUST1839,Customer_395,Male,33,Bangalore,Toys,Product_135,7,₹71251.55,80.89,₹498841.74, Standard ,,45613,TBD,10,Returned,-4,Not Returned
40819,CUST1160,Customer_314,Female,57,Surat,Sports,Product_139,2,₹10446.66,300.15,₹62850.52,Overnight,Website,23-12-2023,45295,12,Pending,5,Not Returned
40820,CUST1318,  Customer_297  ,Male,59,Bangalore,Electronics,Product_176,8,₹29323.23,168.44,234754.28,Express,App,45514,20-10-2024,12,Cancelled,1,Not Returned
40821,CUST2380,Customer_408,Male,36,Bangalore,Clothing,Product_169,1,₹36698.52,372.12,₹37070.64,Standard,Website,45126,45140,14,Delivered,4,Not Returned
40823,CUST0670,Customer_247,Male,47,Lucknow,Health,Product_16,1,,179.8,,Standard,Website,45396,20-04-2024,6,Cancelled,4,Not Returned
40824,CUST1765,Customer_617,Female,35,Jaipur,Books,Product_3,8,₹8489.79,-318.05,₹68236.37, Express ,App,14-09-2022,21/09/2022,7,Returned,2,Not Returned
40825,CUST2529,Customer_292,Female,35,Mumbai,,Pr@duct_168,4,₹66127.39,315.66,₹264825.22,Same Day,Website,31-10-2022,44877,12,Processing,1,Returned
40826,CUST2580,Customer_52,Male,50,Delhi,Sports,Product_73,5,₹26260.41,125.77,₹131427.82,Standard,Mobile Web,44658,,12,Cancelled,1,Not Returned
40827,CUST2746,Customer_722,Male,44,  Jaipur  ,Automotive,Product_137,9,₹22841.52,338.89,₹205912.57,Standard,Website,44815,25/09/2022,14,Cancelled,4,Not Returned
40828,CUST2636,Customer_136,Male,42,Jaipur,Beauty,Product_63,6,,377.76,₹75290.69,Same Day,Website,45307,45313,6,Processing,3, Not Returned 
40829,CUST2521,Customer_569,Female,24,Pune,Books,Product_179,4,₹17237.18,154.07,₹69102.79,Overnight,Website,19/12/2022,27-12-2022,8,Processing,1,Returned
40830,CUST0872,,Male,59,Pune,Beauty,Product_130,6,,220.39,₹34973.77,Overnight,Website,29-12-2023,45299,10,Delivered,4,Not Returned
40831,CUST1408,Customer_167,Male,47,Hyderabad,Sports,Product_155,4,₹42281.34,276.65,₹169402.01,Express,Website,45122,19/07/2023,4,Returned,2,Not Returned
40832,CUST0251,Customer_803,Female,31,Chennai,Beauty,Product_111,1,27769.55,215.12,₹27984.67,Standard,App,44603,44873,6,Cancelled,1,Not Returned
40833,CUST1919,Customer_894,Female,41,Bangalore,Clothing,Product_136,10,₹50834.96,210.75,508560.35,,App,45388,45459,12, Pending ,5,Not Returned
40834,CUST1298,  Customer_391  ,Male,33,, Sports ,Product_189,10,₹63715.59,310.69,₹637466.59,Same Day,Mobile Web,44734,30-06-2022,8,Processing,4,Not Returned
40835,CUST0787,Customer_100,Female,47,Pune,Health,Product_133,4,₹71647.55,419.02,287009.22,Same Day,Website,25-05-2024,45328,8,Cancelled,4,RETURNED
40836,CUST1342,Customer_993,Male,39,Kolkata,Furniture,Product_175,4,,123.12,₹71458.52,Express,,45416,16-04-2024,11,Processing,3,Not Returned
40837,CUST1849,Customer_810,Male,45,Chennai,Electronics,Product_170,2,₹61046.28,66.07,₹122158.63,Standard,App,44783,44856,14,Pending,2,Not Returned
40838,CUST2143,Cu@tomer_836,Male,36,Lucknow,Automotive,Product_5,3,₹46487.67,488.64,₹139951.65,Standard,Mobile Web,44656,20-04-2022,15,Cancelled,5,
40839,CUST1903,Customer_706,Female,54,Delhi,Furniture,Product_61,3,₹76097.35,,₹228395.03,Standard,Website,44832,44630,5,Pending,2,Returned
40840,CUST0892,Customer_154,,57,Delhi,Electronics,Pr#duct_99,2,₹1931.47,69.72,₹3932.66,Overnight,Mobile Web,16/10/2023,20-10-2023,4,Cancelled,4,not returned
40841,CUST2928,Customer_452,Female,66,Delhi,Sports,Product_172,3,₹29349.14,90.69,₹88138.11, Same Day ,Website,30-04-2023,45174,9,Cancelled,4,Not Returned
40842,CUST1824,Customer_548,Female,25,Hyderabad,Toys,Product_60,10,₹4903.37,13.81,49047.51,Standard,Website,44754,44877,4,Pending,4,Returned
40843,CUST2949,Customer_199,Male,58,Lucknow,Toys,Product_86,1,₹28247.49,233.71,₹28481.20,Standard,Website,28/08/2022,,2,Processing,1,Returned
40844,CUST0648,Customer_852,Female,55,Delhi,Toys,Product_42,5,₹2023.12,52.03,₹10167.63,Standard,Mobile Web,24-01-2022,44593,8,Processing,2,Not Returned
40845,CUST1171,Customer_163,Male,31,Mumbai,Beauty,Product_106,8,₹25954.49,148.18,₹207784.10,Express,App,45411,73050,4,Pending,3,Returned
40846,CUST0971,Customer_881,Female,33,Kolkata,Automotive,Product_140,4,₹59528.24,305.66,₹238418.62,Same Day,Mobile Web,45368,31/03/2024,14,Delivered,5,Not Returned
40847,CUST2972,Customer_617,Female,8190,Kolkata,Clothing,Product_163,10,₹37790.15,,₹378179.87,Same Day,Mobile Web,45182,45193,11,Returned,3,
40848,CUST1996,Customer_36,Female,69,,Furniture,Product_117,4,₹66817.21,,₹267551.95,Overnight,Mobile Web,19/06/2022,44599,13,Pending,3,Not Returned
40849,CUST0247,Customer_75,Male,45,Lucknow,Toys,Product_132,7,₹30926.21,233.36,₹216716.83,Standard,App,45065,27-05-2023,8,Returned,1,Returned
40850,CUST1108,Customer_600,Male,69,  Delhi  ,Sports,Product_156,1,38004.13,300.56,₹38304.69,Same Day,Mobile Web,45567,17-10-2024,15,Processing,5,Not Returned
40851,CUST0330,Customer_236,Male,27,Bangalore,Health,Product_6,2,₹10877.57,411.08,₹22166.22,Express,Mobile Web,45521,22-08-2024,5,Processing,3,
40852,CUST0476,Customer_105,Female,58,Pune,,,6,₹35398.36,28.39,₹212418.55,Overnight,Website,44997,15-12-2023,12,Processing,3,Returned
40853,CUST0857,,Female,48,Mumbai,Electronics,,3,₹9360.83,195.8,₹28278.29,Standard,Website,45052,45143,2,Cancelled,5,Returned
40854,CUST1804,  Customer_267  ,Female,66,Delhi,Electronics,Pr@duct_49,1,28777.47,97.62,₹28875.09,Overnight,App,15-11-2023,26-11-2023,11,Returned,3,Returned
