order_id,customer_id,product_category,product_name,quantity,unit_price,discount_pct,revenue,payment_method,order_date,delivery_date,return_status,city,state,pincode
ORD01015,CUST55978,Books,Atomic Habits - James Clear,5,1133,10,5098.5,CREDIT CARD,19/05/2023,30/05/2023,NOT RETURNED,chennai,Tamil Nadu,661818
ORD01016,CUST42498,Grocery,Haldiram Bhujia 400g,4,1456,,5532.8,GPay,2023-05-19,2023-05-28,Not Returned,Bangalore,Karnataka,249355
ORD01017,CUST61172,Mobiles,Redmi Note 12 Pro,2,68064,15,115708.8,UPI,2023-05-19,2023-05-24,Not Returned,KOLKATA,West Bengal,137012
ORD01018,CUST50453,Fashion,Van Heusen Polo T-Shirt,1,5737,25,4302.75,COD,19-05-2023,31-05-2023,Not Returned,chennai,Tamil Nadu,799770
ORD01019,CUST16023,Toys,Hasbro Jenga,3,4239,0,12717,Paytm,19/05/2023,2023-02-06,Not Returned,Bombay,Maharashtra,
ORD01020,CUST99364,Electronics,HP Pavilion Laptop 15,4,22131,,75245.4,CREDIT CARD,2023-05-20,2023-06-03,Not Returned,New Delhi,Delhi,376001
ORD01021,CUST61092,Electronics,JBL Flip 6 Speaker,2,51553,25,77329.5,COD,2023-05-20,2023-05-30,Not Returned,Bombay,Maharashtra,498092
ORD01022,CUST63548,Mobiles,Nothing Phone 2,3,90341,30,189716.1,upi,20-05-2023,26-05-2023,Not Returned,New Delhi,Delhi,333013
ORD01023,CUST72533,Sports,Cosco Cricket Bat,3,6000,30,12600,Paytm,2023-05-20,23/05/2023,Not Returned,jaipur,Rajasthan,767277
ORD01024,CUST17016,Electronics,Canon EOS 1500D Camera,3,6379,25,14352.75,UPI,2023-05-20,2023-05-29,Not Returned,Lucknow,Uttar Pradesh,485700
ORD01025,CUST68554,Toys,Funskool Monopoly,1,4258,20,3406.4,Wallet,2023-05-20,2023-06-03,Not Returned,DELHI,Delhi,716255
ORD01026,CUST63405,Mobiles,OPPO Reno 8,5,96765,10,435442.5,COD,20-05-2023,25-05-2023,Not Returned,DELHI,Delhi,789927
ORD01027,CUST19546,Home & Kitchen,Godrej Aer Freshener,3,20697,20,49672.8,CREDIT CARD,21/05/2023,24/05/2023,NOT RETURNED,Ahmedabad,Gujarat,
ORD01028,CUST48793,Electronics,Realme Narzo 50,4,145160,15,493544,UPI,2023-05-21,2023-05-28,Not Returned,Pune,Maharashtra,471530
ORD01029,CUST50344,Furniture,Spacewood Bed Frame,2,26038,30,36453.2,Paytm,2023-05-21,2023-05-23,Not Returned,lucknow,Uttar Pradesh,490972
ORD01030,CUST82143,Mobiles,Samsung Galaxy A54,4,9378,0,37512,CREDIT CARD,2023-05-21,30-05-2023,Not Returned,pune,Maharashtra,337682
ORD01031,CUST36706,Toys,Hot Wheels 20 Car Pack,1,472,15,401.2,COD,21/05/2023,31/05/2023,Not Returned,pune,Maharashtra,756127
ORD01032,CUST50521,Furniture,Godrej Interio Study Table,1,14017,0,14017,Paytm,2023-05-21,2023-05-29,Not Returned,kolkata,West Bengal,418236
ORD01033,CUST33406,Grocery,Nestle Maggi 12 Pack,4,923,,2584.4,CREDIT CARD,2023-05-21,2023-06-04,Returned,Mumbai,Maharashtra,472038
ORD01034,CUST46035,Grocery,Amul Butter 500g,5,271,30,948.5,Wallet,22-05-2023,2023-05-06,Returned,Pune,Maharashtra,199634
ORD01035,CUST24542,Electronics,Mi Smart Band 7,1,106584,15,90596.4,Paytm,22/05/2023,2023-01-06,Not Returned,ahmedabad,Gujarat,442536
ORD01036,CUST80790,Furniture,FurnitureKraft Dining Table,1,48098,20,38478.4,Net Banking,2023-05-22,2023-05-25,Not Returned,Bangalore,Karnataka,734118
ORD01037,CUST79739,Fashion,FabIndia Cotton Saree,4,2733,30,7652.4,COD,2023-05-22,2023-06-03,,KOLKATA,West Bengal,597654
ORD01038,CUST48658,Grocery,Fortune Sunflower Oil 5L,1,1389,15,1180.65,Net Banking,22-05-2023,24-05-2023,,kolkata,West Bengal,712468
ORD01039,CUST22452,Fashion,Levi's 511 Slim Jeans,5,12014,5,57066.5,UPI,22/05/2023,30/05/2023,,Mumbai,Maharashtra,343972
ORD01040,CUST32681,Home & Kitchen,Pigeon Non-Stick Tawa,5,18955,30,66342.5,CREDIT CARD,2023-05-22,2023-05-27,Not Returned,Delhi,Delhi,592582
ORD01041,CUST30826,Mobiles,Nothing Phone 2,5,18000,20,72000,GPay,2023-05-22,2023-06-02,Returned,Mumbai,Maharashtra,631989
ORD01042,CUST27432,Beauty,Lakme Absolute Foundation,2,1401,15,2381.7,GPay,23-05-2023,2023-01-06,Returned,Bangalore,Karnataka,400836
ORD01043,CUST28343,Toys,LEGO Classic Brick Box,5,7131,15,30306.75,Wallet,23/05/2023,27/05/2023,,Bangalore,Karnataka,217240
ORD01044,CUST62850,Mobiles,Realme GT Neo 5,5,57868,,260406,COD,2023-05-23,2023-05-31,Not Returned,lucknow,Uttar Pradesh,317342
ORD01045,CUST64827,Toys,Fisher Price Baby Gym,2,6039,30,8454.6,Net Banking,2023-05-23,2023-05-31,Returned,hyderabad,Telangana,755681
ORD01046,CUST50659,Furniture,Hometown Wardrobe 3 Door,3,67368,20,161683.2,PhonePe,23-05-2023,2023-04-06,Not Returned,delhi,Delhi,416612
ORD01047,CUST74237,Home & Kitchen,Wipro LED Bulb 9W,1,12802,10,11521.8,UPI,23/05/2023,2023-03-06,Refunded,CHENNAI,Tamil Nadu,
ORD01048,CUST57841,Books,The Alchemist,5,996,20,3984,COD,2023-05-23,2023-06-02,Not Returned,hyderabad,Telangana,574531
ORD01049,CUST52201,Electronics,boAt Rockerz 450 Headphones,1,138909,0,138909,CREDIT CARD,2023-05-24,2023-06-05,Not Returned,lucknow,Uttar Pradesh,777354
ORD01050,CUST30314,Toys,Milton Kids Lunch Box,4,5329,,17052.8,PhonePe,24-05-2023,29-05-2023,Not Returned,Hyderabad,Telangana,326804
ORD01051,CUST64517,Toys,Nerf Elite Blaster,1,4538,20,3630.4,Net Banking,2023-05-24,2023-04-06,Not Returned,Ahmedabad,Gujarat,457534
ORD01052,CUST57416,Furniture,Spacewood Bed Frame,2,43839,15,74526.3,GPay,2023-05-24,2023-06-07,Not Returned,Bangalore,Karnataka,451945
ORD01053,CUST84603,Fashion,H&M Floral Kurti,1,13488,5,12813.6,Debit Card,2023-05-24,2023-05-26,Not Returned,lucknow,Uttar Pradesh,179968
ORD01054,CUST21912,Mobiles,OPPO Reno 8,1,101504,25,76128,Net Banking,24-05-2023,2023-01-06,Not Returned,Lucknow,Uttar Pradesh,518427
ORD01055,CUST89637,Books,Sapiens - Yuval Noah,1,174,20,139.2,Wallet,24/05/2023,2023-04-06,,Chennai,Tamil Nadu,392330
ORD01056,CUST65755,Sports,SG Cricket Gloves,3,3532,10,9536.4,Wallet,2023-05-25,2023-06-07,Not Returned,Lucknow,Uttar Pradesh,172597
ORD01057,CUST25941,Electronics,Apple MacBook Air M2,3,60956,5,173724.6,UPI,2023-05-25,2023-06-01,Not Returned,KOLKATA,West Bengal,
ORD01058,CUST64938,Beauty,Biotique Bio Cleanser,4,971,20,3107.2,PhonePe,2023-05-25,2023-06-06,Not Returned,Chennai,Tamil Nadu,
ORD01059,CUST24591,Sports,Yonex Badminton Racket,2,7499,5,14248.1,Debit Card,25/05/2023,27/05/2023,Not Returned,jaipur,Rajasthan,183208
ORD01060,CUST38281,Mobiles,Motorola Edge 40,1,78173,0,78173,PhonePe,2023-05-25,2023-06-04,Not Returned,Bangalore,Karnataka,193480
ORD01061,CUST21730,Electronics,Mi Smart Band 7,1,38800,5,36860,CREDIT CARD,2023-05-25,2023-06-05,Not Returned,chennai,Tamil Nadu,604223
ORD01062,CUST19011,Toys,Hasbro Jenga,1,4931,0,4931,Wallet,25-05-2023,2023-03-06,Not Returned,CHENNAI,Tamil Nadu,644744
ORD01063,CUST46677,Beauty,Dove Soap 100g,1,931,5,884.45,CREDIT CARD,25/05/2023,2023-05-06,Refunded,lucknow,Uttar Pradesh,781642
ORD01064,CUST72969,Fashion,Levi's 511 Slim Jeans,3,6505,5,18539.25,UPI,2023-05-26,2023-05-31,Not Returned,New Delhi,Delhi,461586
ORD01065,CUST54976,Books,Wings of Fire - APJ Kalam,4,1581,10,5691.6,GPay,2023-05-26,2023-06-01,Not Returned,Delhi,Delhi,771163
ORD01066,CUST77420,Fashion,Allen Solly Formal Shirt,5,9738,25,36517.5,GPay,26-05-2023,2023-04-06,Not Returned,Bombay,Maharashtra,624533
ORD01067,CUST80038,Home & Kitchen,Milton Thermosteel Flask,2,21294,10,38329.2,Wallet,26/05/2023,29/05/2023,Returned,CHENNAI,Tamil Nadu,495414
ORD01068,CUST38564,Furniture,Durian 3 Seater Sofa,1,12219,,10386.15,COD,2023-05-26,2023-06-02,Not Returned,DELHI,Delhi,354505
ORD01069,CUST17497,Electronics,Samsung Galaxy S23,4,30968,5,117678.4,upi,2023-05-26,2023-06-06,Not Returned,Kolkata,West Bengal,769409
ORD01070,CUST18298,Fashion,Van Heusen Polo T-Shirt,5,3271,0,16355,CREDIT CARD,26-05-2023,29-05-2023,Not Returned,Chennai,Tamil Nadu,712039
ORD01071,CUST20887,Sports,Yonex Badminton Racket,4,10265,30,28742,Net Banking,27/05/2023,2023-09-06,Not Returned,Chennai,Tamil Nadu,241319
ORD01072,CUST20677,Furniture,Durian 3 Seater Sofa,3,23736,5,67647.6,upi,2023-05-27,2023-06-08,Not Returned,jaipur,Rajasthan,596840
ORD01073,CUST39362,Fashion,FabIndia Cotton Saree,5,6018,30,21063,PhonePe,2023-05-27,2023-06-05,Not Returned,KOLKATA,West Bengal,346061
ORD01074,CUST30413,Grocery,MDH Garam Masala 100g,4,1297,20,4150.4,CREDIT CARD,27-05-2023,2023-02-06,Not Returned,hyderabad,Telangana,157424
ORD01075,CUST44193,Home & Kitchen,Asian Paints Royale,3,6109,0,18327,PhonePe,27/05/2023,2023-09-06,Not Returned,lucknow,Uttar Pradesh,740145
ORD01076,CUST80141,Mobiles,Redmi Note 12 Pro,4,9363,20,29961.6,Net Banking,2023-05-27,2023-06-07,Not Returned,ahmedabad,Gujarat,138284
ORD01077,CUST90563,Books,Atomic Habits - James Clear,4,1720,15,5848,PhonePe,2023-05-27,2023-05-31,Not Returned,Jaipur,Rajasthan,729181
ORD01078,CUST30440,Home & Kitchen,Prestige Pressure Cooker 5L,5,9573,20,38292,CREDIT CARD,28-05-2023,31-05-2023,Not Returned,hyderabad,Telangana,321178
ORD01079,CUST75776,Furniture,Godrej Interio Study Table,3,64108,15,163475.4,upi,2023-05-28,2023-02-06,Returned,jaipur,Rajasthan,760605
ORD01080,CUST27880,Grocery,Parle-G Biscuits 800g,1,280,15,238,COD,2023-05-28,2023-06-06,Not Returned,delhi,Delhi,306564
ORD01081,CUST56365,Electronics,HP Pavilion Laptop 15,2,55969,15,95147.3,upi,2023-05-28,2023-05-30,Not Returned,Hyderabad,Telangana,613322
ORD01082,CUST69850,Sports,Boldfit Resistance Bands,5,12528,20,50112,Wallet,28-05-2023,2023-08-06,Returned,lucknow,Uttar Pradesh,465925
ORD01083,CUST39466,Books,The Psychology of Money,3,1797,15,4582.35,Net Banking,28/05/2023,2023-01-06,Not Returned,hyderabad,Telangana,352226
ORD01084,CUST21164,Books,Deep Work - Cal Newport,4,474,15,1611.6,Paytm,2023-05-28,2023-06-11,,Ahmedabad,Gujarat,530338
ORD01085,CUST38595,Home & Kitchen,Wipro LED Bulb 9W,3,10767,10,29070.9,CREDIT CARD,2023-05-29,2023-05-31,Not Returned,jaipur,Rajasthan,161867
ORD01086,CUST61913,Furniture,Nilkamal Easy Chair,2,40785,30,57099,CREDIT CARD,2023-05-29,2023-01-06,Returned,pune,Maharashtra,296980
ORD01087,CUST43373,Electronics,HP Pavilion Laptop 15,2,43575,25,65362.5,Debit Card,29/05/2023,2023-09-06,,Mumbai,Maharashtra,774995
ORD01088,CUST41178,Toys,Milton Kids Lunch Box,1,3972,5,3773.4,Paytm,2023-05-29,2023-06-10,Returned,DELHI,Delhi,276480
ORD01089,CUST11038,Grocery,Parle-G Biscuits 800g,1,1942,15,1650.7,CREDIT CARD,2023-05-29,2023-06-06,Not Returned,Chennai,Tamil Nadu,264141
ORD01090,CUST43174,Toys,Play-Doh Creativity Set,2,2733,0,5466,UPI,29-05-2023,31-05-2023,Not Returned,Jaipur,Rajasthan,
ORD01091,CUST76607,Sports,Nivia Football Size 5,5,2207,0,11035,PhonePe,29/05/2023,2023-08-06,,hyderabad,Telangana,549367
ORD01092,CUST99750,Electronics,Canon EOS 1500D Camera,5,146474,10,659133,COD,2023-05-29,2023-06-07,Not Returned,Bangalore,Karnataka,374063
ORD01093,CUST63361,Electronics,JBL Flip 6 Speaker,4,85781,20,274499.2,CREDIT CARD,2023-05-30,2023-06-01,,Chennai,Tamil Nadu,405856
ORD01094,CUST31005,Grocery,Saffola Gold Oil 2L,1,1810,20,1448,UPI,30-05-2023,2023-10-06,Not Returned,ahmedabad,Gujarat,632885
ORD01095,CUST98008,Beauty,Garnier Vitamin C Serum,4,1674,20,5356.8,upi,30/05/2023,2023-01-06,Not Returned,Hyderabad,Telangana,593445
ORD01096,CUST55877,Toys,Fisher Price Baby Gym,1,5551,15,4718.35,Debit Card,2023-05-30,2023-06-02,Not Returned,Pune,Maharashtra,456622
ORD01097,CUST30827,Fashion,H&M Floral Kurti,2,12942,,19413,UPI,2023-05-30,2023-06-02,Not Returned,lucknow,Uttar Pradesh,594552
ORD01098,CUST72405,Books,Rich Dad Poor Dad,5,335,30,1172.5,COD,30-05-2023,2023-06-06,,Mumbai,Maharashtra,755675
ORD01099,CUST57274,Beauty,Biotique Bio Cleanser,5,1703,25,6386.25,Net Banking,30/05/2023,2023-01-06,Not Returned,DELHI,Delhi,274829
ORD01100,CUST60604,Fashion,H&M Floral Kurti,2,6191,20,9905.6,COD,2023-05-31,2023-06-05,Returned,pune,Maharashtra,533604
ORD01101,CUST94373,Furniture,Nilkamal Easy Chair,4,14187,20,45398.4,COD,2023-05-31,2023-06-08,Returned,Chennai,Tamil Nadu,347313
ORD01102,CUST78523,Grocery,Parle-G Biscuits 800g,4,950,,3610,Debit Card,31-05-2023,14-06-2023,Not Returned,Lucknow,Uttar Pradesh,
ORD01103,CUST29173,Furniture,Wakefit Orthopaedic Mattress,3,79170,25,178132.5,COD,31/05/2023,14/06/2023,Not Returned,Jaipur,Rajasthan,691596
ORD01104,CUST10200,Books,Ikigai,1,1099,15,934.15,Net Banking,2023-05-31,2023-06-13,Not Returned,Mumbai,Maharashtra,268471
ORD01105,CUST50593,Mobiles,Realme GT Neo 5,4,105016,,357054.4,UPI,2023-05-31,2023-06-10,,ahmedabad,Gujarat,780033
ORD01106,CUST32584,Fashion,Adidas Ultraboost 22,2,9399,30,13158.6,CREDIT CARD,31-05-2023,2023-11-06,Not Returned,Bangalore,Karnataka,278120
ORD01107,CUST89956,Beauty,Maybelline Fit Me Concealer,4,2557,0,10228,COD,2023-06-01,2023-05-06,Returned,Mumbai,Maharashtra,723369
ORD01108,CUST68126,Fashion,Zara Blazer Black,5,678,0,3390,COD,2023-06-01,2023-06-06,NOT RETURNED,Lucknow,Uttar Pradesh,
ORD01109,CUST15225,Fashion,Peter England Chinos,1,5667,,5383.65,CREDIT CARD,2023-06-01,2023-06-07,Not Returned,CHENNAI,Tamil Nadu,633043
ORD01110,CUST80457,Grocery,Bournvita 1kg,3,1273,10,3437.1,UPI,2023-01-06,2023-07-06,Returned,Mumbai,Maharashtra,562547
ORD01111,CUST46481,Furniture,Godrej Interio Study Table,1,76298,15,64853.3,upi,2023-01-06,2023-04-06,Not Returned,KOLKATA,West Bengal,185052
ORD01112,CUST32036,Toys,Barbie Dreamhouse,5,2774,30,9709,Wallet,2023-06-01,2023-06-15,Returned,lucknow,Uttar Pradesh,397236
ORD01113,CUST19130,Mobiles,iQOO Neo 7,5,105383,0,526915,Wallet,2023-06-01,2023-06-07,Returned,Bangalore,Karnataka,318236
ORD01114,CUST45884,Grocery,Aashirvaad Atta 10kg,5,753,20,3012,COD,2023-06-01,2023-12-06,Not Returned,Lucknow,Uttar Pradesh,255398
ORD01115,CUST36996,Sports,Nivia Football Size 5,5,1006,15,4275.5,PhonePe,2023-02-06,2023-04-06,Not Returned,CHENNAI,Tamil Nadu,769575
ORD01116,CUST64342,Grocery,Haldiram Bhujia 400g,2,1971,15,3350.7,Wallet,2023-06-02,2023-06-10,Not Returned,Hyderabad,Telangana,276989
ORD01117,CUST51723,Books,Sapiens - Yuval Noah,3,408,15,1040.4,COD,2023-06-02,2023-06-08,Not Returned,Kolkata,West Bengal,360648
ORD01118,CUST47387,Mobiles,iPhone 14 128GB,5,30453,25,114198.75,COD,2023-02-06,2023-09-06,Not Returned,Lucknow,Uttar Pradesh,264747
ORD01119,CUST69142,Electronics,Realme Narzo 50,5,22601,0,113005,upi,2023-02-06,2023-12-06,Not Returned,New Delhi,Delhi,699659
ORD01120,CUST80724,Sports,Cosco Cricket Bat,4,1920,5,7296,CREDIT CARD,2023-06-02,2023-06-06,Not Returned,Bangalore,Karnataka,161163
ORD01121,CUST72574,Home & Kitchen,Pigeon Non-Stick Tawa,3,6864,0,20592,CREDIT CARD,2023-06-02,2023-06-04,Not Returned,DELHI,Delhi,199438
ORD01122,CUST47734,Grocery,Bournvita 1kg,1,1702,20,1361.6,UPI,2023-03-06,2023-12-06,Not Returned,Bangalore,Karnataka,639821
ORD01123,CUST84997,Fashion,Peter England Chinos,3,2042,20,4900.8,upi,2023-03-06,2023-06-06,Not Returned,Hyderabad,Telangana,132857
ORD01124,CUST26342,Toys,Fisher Price Baby Gym,3,7438,10,20082.6,Wallet,2023-06-03,2023-06-06,,Pune,Maharashtra,598295
ORD01125,CUST33924,Electronics,Realme Narzo 50,3,124277,0,372831,CREDIT CARD,2023-06-03,2023-06-14,Not Returned,Chennai,Tamil Nadu,
ORD01126,CUST96113,Grocery,Nestle Maggi 12 Pack,5,1332,0,6660,Net Banking,2023-03-06,17-06-2023,Returned,New Delhi,Delhi,664925
ORD01127,CUST53800,Grocery,Aashirvaad Atta 10kg,5,1453,10,6538.5,Debit Card,2023-03-06,2023-08-06,Not Returned,Chennai,Tamil Nadu,393693
ORD01128,CUST31825,Beauty,Himalaya Face Wash,2,2981,10,5365.8,upi,2023-06-03,2023-06-09,Not Returned,KOLKATA,West Bengal,304970
ORD01129,CUST90690,Beauty,L'Oreal Elvive Shampoo,1,2691,15,2287.35,COD,2023-06-04,2023-06-06,Not Returned,delhi,Delhi,175012
ORD01130,CUST51633,Electronics,OnePlus Nord CE 3,4,118838,15,404049.2,CREDIT CARD,2023-04-06,16-06-2023,Refunded,Chennai,Tamil Nadu,435190
ORD01131,CUST47372,Furniture,Godrej Interio Study Table,3,75628,20,181507.2,Paytm,2023-04-06,2023-08-06,Not Returned,Bombay,Maharashtra,663079
ORD01132,CUST51901,Beauty,Maybelline Fit Me Concealer,1,486,30,340.2,upi,2023-06-04,2023-06-16,Returned,Bombay,Maharashtra,180484
ORD01133,CUST27326,Fashion,Peter England Chinos,1,11166,30,7816.2,CREDIT CARD,2023-06-04,2023-06-13,Not Returned,CHENNAI,Tamil Nadu,136002
ORD01134,CUST79279,Sports,Boldfit Resistance Bands,2,6449,30,9028.6,COD,2023-04-06,2023-11-06,Not Returned,Bangalore,Karnataka,
ORD01135,CUST81819,Home & Kitchen,Pigeon Non-Stick Tawa,4,4158,30,11642.4,UPI,2023-06-04,2023-08-06,,pune,Maharashtra,453848
ORD01136,CUST46604,Mobiles,Motorola Edge 40,3,95050,5,270892.5,Paytm,2023-06-04,2023-06-17,Returned,Bangalore,Karnataka,140226
ORD01137,CUST90274,Home & Kitchen,Bajaj Mixer Grinder 750W,4,4059,,12988.8,COD,2023-06-05,2023-06-13,Not Returned,Bangalore,Karnataka,560607
ORD01138,CUST19381,Home & Kitchen,Prestige Pressure Cooker 5L,2,8250,25,12375,COD,2023-05-06,17-06-2023,Not Returned,Mumbai,Maharashtra,646737
ORD01139,CUST55816,Mobiles,Realme GT Neo 5,5,24705,0,123525,COD,2023-05-06,2023-12-06,Not Returned,Mumbai,Maharashtra,500439
ORD01140,CUST53913,Beauty,Biotique Bio Cleanser,1,1438,30,1006.6,Wallet,2023-06-05,2023-06-11,Not Returned,Kolkata,West Bengal,639008
ORD01141,CUST20505,Electronics,Mi Smart Band 7,3,7473,5,21298.05,COD,2023-06-05,2023-06-14,Returned,lucknow,Uttar Pradesh,794055
ORD01142,CUST72818,Mobiles,Redmi Note 12 Pro,5,70456,15,299438,Net Banking,2023-06-05,14-06-2023,Not Returned,delhi,Delhi,
ORD01143,CUST25414,Books,Ikigai,2,723,10,1301.4,Paytm,2023-05-06,2023-09-06,Not Returned,Ahmedabad,Gujarat,160446
ORD01144,CUST82927,Furniture,Hometown Wardrobe 3 Door,4,50229,10,180824.4,COD,2023-06-06,2023-06-15,Not Returned,jaipur,Rajasthan,583564
ORD01145,CUST34311,Sports,Yonex Badminton Racket,1,6390,30,4473,UPI,2023-06-06,2023-06-17,Not Returned,Ahmedabad,Gujarat,
ORD01146,CUST44677,Toys,Funskool Monopoly,3,5779,20,13869.6,UPI,2023-06-06,16-06-2023,Not Returned,Hyderabad,Telangana,
ORD01147,CUST69590,Beauty,L'Oreal Elvive Shampoo,5,1402,30,4907,PhonePe,2023-06-06,20/06/2023,Not Returned,Mumbai,Maharashtra,461815
ORD01148,CUST45442,Furniture,Durian 3 Seater Sofa,5,59735,0,298675,CREDIT CARD,2023-06-06,2023-06-19,Not Returned,Mumbai,Maharashtra,123900
ORD01149,CUST13324,Mobiles,Samsung Galaxy A54,1,81916,0,81916,upi,2023-06-06,2023-06-20,Not Returned,Lucknow,Uttar Pradesh,470947
ORD01150,CUST97753,Books,Rich Dad Poor Dad,4,1702,10,6127.2,COD,2023-06-06,17-06-2023,,Delhi,Delhi,360235
ORD01151,CUST78138,Toys,Hot Wheels 20 Car Pack,2,6442,,10307.2,UPI,2023-07-06,2023-11-06,Not Returned,kolkata,West Bengal,397495
ORD01152,CUST97717,Sports,Nivia Football Size 5,4,2836,25,8508,CREDIT CARD,2023-06-07,2023-06-19,Not Returned,KOLKATA,West Bengal,705565
ORD01153,CUST75690,Sports,Strauss Dumbbells 5kg,4,3559,20,11388.8,Paytm,2023-06-07,2023-06-16,Not Returned,kolkata,West Bengal,110889
ORD01154,CUST37423,Beauty,Biotique Bio Cleanser,4,2624,15,8921.6,Paytm,2023-07-06,16-06-2023,,Mumbai,Maharashtra,468912
ORD01155,CUST73151,Mobiles,Vivo V27,1,92256,30,64579.2,COD,2023-07-06,20/06/2023,Not Returned,Mumbai,Maharashtra,711745
ORD01156,CUST22057,Furniture,Durian 3 Seater Sofa,1,74538,15,63357.3,upi,2023-06-07,2023-06-15,Not Returned,Jaipur,Rajasthan,466030
ORD01157,CUST71397,Electronics,Apple MacBook Air M2,2,51870,15,88179,Debit Card,2023-06-07,2023-06-16,Not Returned,chennai,Tamil Nadu,625237
ORD01158,CUST54601,Furniture,Spacewood Bed Frame,4,36267,30,101547.6,CREDIT CARD,2023-07-06,2023-09-06,Not Returned,New Delhi,Delhi,654782
ORD01159,CUST53339,Furniture,FurnitureKraft Dining Table,1,32224,25,24168,PhonePe,2023-08-06,2023-12-06,Not Returned,Bangalore,Karnataka,546468
ORD01160,CUST30887,Sports,Yonex Badminton Racket,2,420,,798,CREDIT CARD,2023-06-08,2023-06-15,Returned,jaipur,Rajasthan,435431
ORD01161,CUST11527,Electronics,OnePlus Nord CE 3,2,63235,20,101176,Debit Card,2023-06-08,2023-06-21,Returned,Jaipur,Rajasthan,169606
ORD01162,CUST27069,Electronics,boAt Rockerz 450 Headphones,4,42890,20,137248,Wallet,2023-08-06,16-06-2023,Not Returned,Bangalore,Karnataka,497121
ORD01163,CUST85193,Beauty,Garnier Vitamin C Serum,3,1158,25,2605.5,GPay,2023-06-08,16/06/2023,Not Returned,Jaipur,Rajasthan,659742
ORD01164,CUST26348,Toys,Fisher Price Baby Gym,4,5018,,14050.4,CREDIT CARD,2023-06-08,2023-06-20,Not Returned,DELHI,Delhi,487702
ORD01165,CUST41999,Grocery,Fortune Sunflower Oil 5L,3,1590,,4054.5,COD,2023-06-08,2023-06-15,Not Returned,pune,Maharashtra,678697
ORD01166,CUST31593,Home & Kitchen,Pigeon Non-Stick Tawa,2,2974,10,5353.2,PhonePe,2023-09-06,23-06-2023,Not Returned,Bombay,Maharashtra,230074
ORD01167,CUST22428,Home & Kitchen,Bajaj Mixer Grinder 750W,1,17172,15,14596.2,PhonePe,2023-09-06,22/06/2023,Not Returned,Mumbai,Maharashtra,702635
ORD01168,CUST92789,Sports,Boldfit Resistance Bands,5,11163,5,53024.25,COD,2023-06-09,2023-06-22,Not Returned,New Delhi,Delhi,659489
ORD01169,CUST78613,Grocery,Parle-G Biscuits 800g,2,728,25,1092,COD,2023-06-09,2023-06-22,NOT RETURNED,jaipur,Rajasthan,657006
ORD01170,CUST38389,Toys,Chhota Bheem Puzzle,1,3800,30,2660,CREDIT CARD,2023-06-09,21-06-2023,Not Returned,Mumbai,Maharashtra,419250
ORD01171,CUST10904,Grocery,MDH Garam Masala 100g,2,1315,10,2367,Debit Card,2023-09-06,14/06/2023,Not Returned,delhi,Delhi,779247
ORD01172,CUST23651,Beauty,Nivea Body Lotion,4,2261,20,7235.2,UPI,2023-06-09,2023-06-15,NOT RETURNED,Kolkata,West Bengal,453515
ORD01173,CUST76778,Furniture,Nilkamal Easy Chair,3,27634,5,78756.9,UPI,2023-06-10,2023-06-20,Returned,ahmedabad,Gujarat,515964
ORD01174,CUST53586,Sports,Yonex Badminton Racket,2,1062,5,2017.8,COD,2023-10-06,2023-12-06,Not Returned,Bangalore,Karnataka,192552
ORD01175,CUST78247,Electronics,Mi Smart Band 7,1,74634,25,55975.5,PhonePe,2023-10-06,13/06/2023,,New Delhi,Delhi,778405
ORD01176,CUST11294,Sports,Boldfit Resistance Bands,4,4635,10,16686,CREDIT CARD,2023-06-10,2023-06-16,Refunded,Chennai,Tamil Nadu,297792
ORD01177,CUST48705,Home & Kitchen,Wipro LED Bulb 9W,5,11344,15,48212,CREDIT CARD,2023-06-10,2023-06-16,Not Returned,Mumbai,Maharashtra,223424
ORD01178,CUST77092,Toys,Nerf Elite Blaster,4,5515,,18751,CREDIT CARD,2023-10-06,23-06-2023,Not Returned,KOLKATA,West Bengal,184258
ORD01179,CUST37136,Grocery,Aashirvaad Atta 10kg,3,1559,,4677,COD,2023-10-06,18/06/2023,Not Returned,CHENNAI,Tamil Nadu,189079
ORD01180,CUST92656,Toys,Funskool Monopoly,4,7749,10,27896.4,COD,2023-06-10,2023-06-19,Not Returned,jaipur,Rajasthan,742618
ORD01181,CUST59930,Beauty,Nivea Body Lotion,5,2428,15,10319,CREDIT CARD,2023-06-11,2023-06-22,,Mumbai,Maharashtra,204440
ORD01182,CUST48293,Sports,Nivia Basketball,1,8688,5,8253.6,PhonePe,2023-11-06,18-06-2023,Not Returned,pune,Maharashtra,493392
ORD01183,CUST50293,Mobiles,OPPO Reno 8,2,63277,25,94915.5,Net Banking,2023-11-06,18/06/2023,Returned,Lucknow,Uttar Pradesh,143916
ORD01184,CUST22375,Sports,Cosco Cricket Bat,3,560,15,1428,CREDIT CARD,2023-06-11,2023-06-17,Not Returned,delhi,Delhi,536546
ORD01185,CUST40064,Electronics,Canon EOS 1500D Camera,5,78079,25,292796.25,CREDIT CARD,2023-06-11,2023-06-17,Not Returned,Chennai,Tamil Nadu,553464
